transaction_id,flight_id,transaction_time,scheduled_departure_time,departure_delay_minutes,is_international,destination_region,traveler_type,income_segment,product_category,product_name,unit_price_usd,quantity,total_amount_usd
47,21,2025-09-24 17:11:00,2025-09-24 18:00:00,76,True,Domestic,Luxury Shopper,Ultra High,Watch,Serpenti Watch,14500,1,14500
867,430,2025-09-28 18:37:00,2025-09-28 20:00:00,94,True,Asia,Leisure,High,Watch,Octo Finissimo,12800,1,12800
823,406,2025-09-17 16:03:00,2025-09-17 17:00:00,58,False,Asia,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
936,465,2025-09-25 14:17:00,2025-09-25 16:00:00,94,True,Asia,Business,Ultra High,Fragrance,Le Gemme Tygar,260,2,520
820,405,2025-09-09 15:06:00,2025-09-09 17:00:00,98,True,Asia,Luxury Shopper,High,Leather,Bulgari Tote,1800,1,1800
656,324,2025-09-24 20:30:00,2025-09-24 22:00:00,112,True,Asia,Business,Ultra High,Leather,Bulgari Tote,1800,2,3600
269,136,2025-09-27 17:11:00,2025-09-27 19:00:00,48,True,Domestic,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
370,189,2025-09-26 06:42:00,2025-09-26 09:00:00,17,True,Asia,Luxury Shopper,Ultra High,Fragrance,Omnia Crystalline,180,2,360
636,314,2025-09-15 13:51:00,2025-09-15 16:00:00,65,True,Asia,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
106,55,2025-09-10 07:03:00,2025-09-10 08:00:00,47,True,Asia,Business,High,Fragrance,Le Gemme Tygar,260,1,260
670,331,2025-09-11 20:23:00,2025-09-11 22:00:00,47,True,Domestic,Leisure,High,Leather,Bulgari Tote,1800,1,1800
659,325,2025-09-29 18:56:00,2025-09-29 20:00:00,39,False,Europe,Luxury Shopper,High,Fragrance,Omnia Crystalline,180,1,180
657,325,2025-09-29 19:26:00,2025-09-29 20:00:00,39,True,Europe,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
120,60,2025-09-02 07:27:00,2025-09-02 09:00:00,94,False,Domestic,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
831,410,2025-09-30 03:21:00,2025-09-30 06:00:00,38,False,Asia,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
787,389,2025-09-06 03:17:00,2025-09-06 06:00:00,9,True,Asia,Leisure,High,Leather,Bulgari Tote,1800,2,3600
604,298,2025-09-29 12:00:00,2025-09-29 13:00:00,70,True,Domestic,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
58,29,2025-09-30 18:51:00,2025-09-30 21:00:00,91,True,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
951,474,2025-09-29 07:46:00,2025-09-29 10:00:00,23,True,Asia,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
346,175,2025-09-17 17:25:00,2025-09-17 19:00:00,53,True,Asia,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
741,364,2025-09-10 18:35:00,2025-09-10 21:00:00,96,True,Domestic,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
474,238,2025-09-20 10:08:00,2025-09-20 12:00:00,55,False,Asia,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
117,59,2025-09-08 11:28:00,2025-09-08 13:00:00,54,False,Domestic,Leisure,High,Jewelry,Serpenti Ring,6800,1,6800
830,409,2025-09-18 09:01:00,2025-09-18 11:00:00,58,True,Domestic,Leisure,Ultra High,Fragrance,Omnia Crystalline,180,1,180
791,391,2025-09-05 06:12:00,2025-09-05 08:00:00,57,True,Europe,Business,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
127,63,2025-09-26 04:05:00,2025-09-26 06:00:00,6,False,Europe,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
393,201,2025-09-23 13:53:00,2025-09-23 16:00:00,23,False,Europe,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
908,446,2025-09-20 16:26:00,2025-09-20 18:00:00,30,True,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
641,316,2025-09-17 16:06:00,2025-09-17 18:00:00,1,False,Asia,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
58,29,2025-09-30 18:51:00,2025-09-30 21:00:00,91,True,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
634,312,2025-09-25 18:08:00,2025-09-25 21:00:00,114,True,Europe,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
513,254,2025-09-30 09:06:00,2025-09-30 12:00:00,90,False,Middle East,Leisure,Ultra High,Leather,Bulgari Tote,1800,1,1800
751,369,2025-09-03 14:41:00,2025-09-03 17:00:00,72,False,Domestic,Business,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
802,397,2025-09-30 05:21:00,2025-09-30 06:00:00,71,False,Asia,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
96,48,2025-09-13 15:10:00,2025-09-13 17:00:00,116,False,Asia,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
638,315,2025-09-08 09:35:00,2025-09-08 12:00:00,1,False,Domestic,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
118,60,2025-09-02 06:57:00,2025-09-02 09:00:00,94,True,Middle East,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
560,278,2025-09-21 17:20:00,2025-09-21 19:00:00,23,True,Asia,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
601,296,2025-09-21 10:29:00,2025-09-21 13:00:00,0,True,Europe,Business,Ultra High,Watch,Octo Finissimo,12800,1,12800
488,243,2025-09-17 07:43:00,2025-09-17 10:00:00,55,True,Asia,Leisure,Ultra High,Watch,Serpenti Watch,14500,1,14500
237,121,2025-09-05 04:23:00,2025-09-05 06:00:00,22,False,Domestic,Luxury Shopper,High,Fragrance,Le Gemme Tygar,260,1,260
885,438,2025-09-01 20:07:00,2025-09-01 22:00:00,37,True,Europe,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
897,443,2025-09-06 06:46:00,2025-09-06 09:00:00,70,True,Asia,Leisure,Ultra High,Watch,Serpenti Watch,14500,1,14500
272,138,2025-09-23 03:17:00,2025-09-23 06:00:00,75,True,Europe,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
189,93,2025-09-03 07:51:00,2025-09-03 10:00:00,112,True,Domestic,Business,High,Jewelry,B.Zero1 Necklace,5200,1,5200
999,498,2025-09-23 15:37:00,2025-09-23 17:00:00,63,False,Middle East,Leisure,High,Watch,Octo Finissimo,12800,1,12800
704,344,2025-09-03 07:04:00,2025-09-03 10:00:00,62,False,Asia,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
447,223,2025-09-15 12:11:00,2025-09-15 14:00:00,108,False,Domestic,Business,High,Watch,Octo Finissimo,12800,1,12800
581,287,2025-09-26 13:35:00,2025-09-26 16:00:00,75,False,Europe,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
790,391,2025-09-05 05:53:00,2025-09-05 08:00:00,57,False,Europe,Leisure,High,Fragrance,Omnia Crystalline,180,2,360
861,427,2025-09-24 10:20:00,2025-09-24 12:00:00,49,False,Domestic,Leisure,High,Jewelry,Serpenti Ring,6800,1,6800
247,126,2025-09-06 06:29:00,2025-09-06 07:00:00,54,True,Europe,Business,High,Jewelry,B.Zero1 Necklace,5200,1,5200
963,481,2025-09-15 19:12:00,2025-09-15 20:00:00,68,True,Domestic,Leisure,High,Jewelry,Serpenti Ring,6800,1,6800
76,38,2025-09-29 20:52:00,2025-09-29 22:00:00,59,True,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
154,76,2025-09-04 14:29:00,2025-09-04 17:00:00,1,False,Asia,Business,High,Jewelry,Serpenti Ring,6800,1,6800
656,324,2025-09-24 20:30:00,2025-09-24 22:00:00,112,True,Asia,Business,Ultra High,Leather,Bulgari Tote,1800,2,3600
435,218,2025-09-15 05:12:00,2025-09-15 07:00:00,117,True,Domestic,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
997,497,2025-09-30 13:30:00,2025-09-30 14:00:00,84,False,Asia,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
86,43,2025-09-14 13:33:00,2025-09-14 16:00:00,4,False,Middle East,Business,High,Jewelry,Serpenti Ring,6800,1,6800
697,341,2025-09-02 05:30:00,2025-09-02 06:00:00,30,True,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
285,143,2025-09-21 07:22:00,2025-09-21 10:00:00,51,False,Asia,Business,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
974,486,2025-09-12 05:41:00,2025-09-12 07:00:00,1,True,Domestic,Leisure,High,Watch,Serpenti Watch,14500,1,14500
220,112,2025-09-04 04:51:00,2025-09-04 06:00:00,32,False,Asia,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
69,34,2025-09-24 11:08:00,2025-09-24 13:00:00,87,True,Asia,Business,Ultra High,Watch,Serpenti Watch,14500,1,14500
47,21,2025-09-24 17:11:00,2025-09-24 18:00:00,76,True,Domestic,Luxury Shopper,Ultra High,Watch,Serpenti Watch,14500,1,14500
94,47,2025-09-24 16:48:00,2025-09-24 19:00:00,21,True,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
750,368,2025-09-11 08:25:00,2025-09-11 10:00:00,46,True,Middle East,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
958,479,2025-09-21 14:16:00,2025-09-21 15:00:00,15,True,Domestic,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
453,226,2025-09-04 19:57:00,2025-09-04 22:00:00,86,False,Middle East,Leisure,High,Watch,Octo Finissimo,12800,1,12800
204,100,2025-09-04 17:34:00,2025-09-04 20:00:00,79,True,Europe,Luxury Shopper,High,Leather,Serpenti Forever Bag,2100,2,4200
912,450,2025-09-04 12:29:00,2025-09-04 13:00:00,78,False,Domestic,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
218,111,2025-09-23 06:55:00,2025-09-23 09:00:00,42,True,Asia,Leisure,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
474,238,2025-09-20 10:08:00,2025-09-20 12:00:00,55,False,Asia,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
432,217,2025-09-21 16:34:00,2025-09-21 18:00:00,110,True,Asia,Business,Ultra High,Leather,Bulgari Tote,1800,2,3600
341,173,2025-09-06 14:04:00,2025-09-06 15:00:00,46,False,Asia,Business,Ultra High,Leather,Bulgari Tote,1800,2,3600
551,274,2025-09-19 14:08:00,2025-09-19 17:00:00,117,True,Asia,Leisure,High,Watch,Serpenti Watch,14500,1,14500
612,301,2025-09-30 08:04:00,2025-09-30 11:00:00,4,True,Domestic,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
289,147,2025-09-05 07:41:00,2025-09-05 10:00:00,109,False,Middle East,Luxury Shopper,Ultra High,Fragrance,Omnia Crystalline,180,2,360
254,130,2025-09-11 09:54:00,2025-09-11 11:00:00,17,True,Domestic,Leisure,High,Leather,Serpenti Forever Bag,2100,2,4200
734,361,2025-09-13 16:21:00,2025-09-13 17:00:00,32,False,Asia,Leisure,Ultra High,Leather,Bulgari Tote,1800,1,1800
357,181,2025-09-28 20:15:00,2025-09-28 21:00:00,64,True,Domestic,Business,High,Fragrance,Omnia Crystalline,180,1,180
23,11,2025-09-05 12:55:00,2025-09-05 15:00:00,30,True,Europe,Business,High,Leather,Serpenti Forever Bag,2100,2,4200
762,373,2025-09-23 18:35:00,2025-09-23 20:00:00,15,True,Asia,Business,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
522,260,2025-09-06 03:43:00,2025-09-06 06:00:00,24,True,Domestic,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
758,372,2025-09-23 14:19:00,2025-09-23 16:00:00,111,True,Asia,Business,High,Watch,Serpenti Watch,14500,1,14500
837,412,2025-09-01 13:29:00,2025-09-01 15:00:00,4,True,Domestic,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
100,50,2025-09-27 12:10:00,2025-09-27 13:00:00,73,True,Asia,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
802,397,2025-09-30 05:21:00,2025-09-30 06:00:00,71,False,Asia,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
180,88,2025-09-28 20:09:00,2025-09-28 22:00:00,84,False,Asia,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
223,113,2025-09-19 12:28:00,2025-09-19 15:00:00,13,True,Europe,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
906,446,2025-09-20 15:24:00,2025-09-20 18:00:00,30,True,Middle East,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
762,373,2025-09-23 18:35:00,2025-09-23 20:00:00,15,True,Asia,Business,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
659,325,2025-09-29 18:56:00,2025-09-29 20:00:00,39,False,Europe,Luxury Shopper,High,Fragrance,Omnia Crystalline,180,1,180
442,221,2025-09-09 17:13:00,2025-09-09 19:00:00,89,True,Europe,Business,High,Leather,Serpenti Forever Bag,2100,2,4200
608,300,2025-09-02 16:04:00,2025-09-02 17:00:00,98,False,Asia,Business,High,Leather,Serpenti Forever Bag,2100,1,2100
769,378,2025-09-21 19:42:00,2025-09-21 22:00:00,100,False,Asia,Leisure,High,Watch,Serpenti Watch,14500,1,14500
325,165,2025-09-12 16:42:00,2025-09-12 18:00:00,100,True,Middle East,Leisure,High,Leather,Bulgari Tote,1800,2,3600
516,256,2025-09-03 14:44:00,2025-09-03 17:00:00,7,True,Europe,Leisure,High,Fragrance,Omnia Crystalline,180,2,360
16,8,2025-09-13 09:30:00,2025-09-13 10:00:00,119,False,Asia,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
792,392,2025-09-14 12:19:00,2025-09-14 13:00:00,33,False,Middle East,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
336,169,2025-09-19 13:06:00,2025-09-19 15:00:00,96,True,Domestic,Business,Ultra High,Fragrance,Le Gemme Tygar,260,2,520
759,372,2025-09-23 14:28:00,2025-09-23 16:00:00,111,True,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
258,132,2025-09-16 08:18:00,2025-09-16 09:00:00,106,True,Asia,Luxury Shopper,High,Leather,Bulgari Tote,1800,2,3600
497,249,2025-09-26 03:41:00,2025-09-26 06:00:00,92,True,Asia,Business,High,Jewelry,Serpenti Ring,6800,1,6800
988,494,2025-09-02 04:38:00,2025-09-02 06:00:00,111,True,Middle East,Luxury Shopper,High,Leather,Bulgari Tote,1800,2,3600
896,442,2025-09-01 05:42:00,2025-09-01 07:00:00,28,True,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
160,80,2025-09-18 20:18:00,2025-09-18 22:00:00,30,True,Domestic,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
475,238,2025-09-20 09:19:00,2025-09-20 12:00:00,55,True,Europe,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
852,422,2025-09-29 14:19:00,2025-09-29 15:00:00,28,True,Middle East,Luxury Shopper,High,Fragrance,Le Gemme Tygar,260,1,260
664,328,2025-09-09 04:18:00,2025-09-09 06:00:00,110,False,Europe,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
908,446,2025-09-20 16:26:00,2025-09-20 18:00:00,30,True,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
690,338,2025-09-26 05:06:00,2025-09-26 07:00:00,43,True,Middle East,Leisure,Ultra High,Leather,Bulgari Tote,1800,1,1800
675,332,2025-09-18 04:58:00,2025-09-18 07:00:00,111,False,Europe,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
380,194,2025-09-16 04:43:00,2025-09-16 06:00:00,22,True,Europe,Business,High,Fragrance,Omnia Crystalline,180,1,180
545,272,2025-09-05 07:28:00,2025-09-05 08:00:00,24,True,Middle East,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
929,459,2025-09-10 14:26:00,2025-09-10 17:00:00,115,True,Europe,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
957,478,2025-09-04 10:44:00,2025-09-04 12:00:00,47,True,Asia,Business,Ultra High,Fragrance,Omnia Crystalline,180,2,360
691,339,2025-09-02 16:22:00,2025-09-02 17:00:00,80,True,Domestic,Luxury Shopper,Ultra High,Leather,Bulgari Tote,1800,1,1800
427,215,2025-09-05 10:49:00,2025-09-05 13:00:00,84,True,Asia,Business,High,Watch,Octo Finissimo,12800,1,12800
613,302,2025-09-02 05:20:00,2025-09-02 07:00:00,91,True,Asia,Leisure,High,Jewelry,Serpenti Ring,6800,1,6800
268,135,2025-09-11 05:19:00,2025-09-11 06:00:00,110,False,Asia,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
835,412,2025-09-01 13:35:00,2025-09-01 15:00:00,4,False,Middle East,Business,High,Watch,Octo Finissimo,12800,1,12800
577,285,2025-09-12 07:11:00,2025-09-12 08:00:00,109,True,Asia,Business,High,Jewelry,B.Zero1 Necklace,5200,1,5200
417,211,2025-09-20 17:10:00,2025-09-20 20:00:00,111,True,Europe,Luxury Shopper,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
168,83,2025-09-02 17:17:00,2025-09-02 18:00:00,36,True,Asia,Business,High,Leather,Bulgari Tote,1800,1,1800
842,417,2025-09-19 18:48:00,2025-09-19 20:00:00,9,True,Europe,Leisure,Ultra High,Fragrance,Omnia Crystalline,180,1,180
43,20,2025-09-13 20:24:00,2025-09-13 22:00:00,68,True,Europe,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
556,276,2025-09-14 18:29:00,2025-09-14 20:00:00,55,True,Europe,Luxury Shopper,Ultra High,Leather,Bulgari Tote,1800,2,3600
285,143,2025-09-21 07:22:00,2025-09-21 10:00:00,51,False,Asia,Business,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
397,202,2025-09-26 05:09:00,2025-09-26 07:00:00,90,True,Domestic,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
12,6,2025-09-13 18:16:00,2025-09-13 19:00:00,53,True,Asia,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
607,299,2025-09-15 13:13:00,2025-09-15 15:00:00,9,False,Europe,Business,High,Leather,Serpenti Forever Bag,2100,1,2100
302,154,2025-09-21 19:07:00,2025-09-21 22:00:00,60,False,Domestic,Luxury Shopper,High,Fragrance,Omnia Crystalline,180,2,360
898,443,2025-09-06 07:04:00,2025-09-06 09:00:00,70,True,Asia,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
253,129,2025-09-22 15:22:00,2025-09-22 17:00:00,33,True,Domestic,Luxury Shopper,High,Leather,Bulgari Tote,1800,2,3600
499,249,2025-09-26 04:53:00,2025-09-26 06:00:00,92,True,Europe,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
754,370,2025-09-21 03:38:00,2025-09-21 06:00:00,105,True,Domestic,Leisure,Ultra High,Fragrance,Omnia Crystalline,180,2,360
35,17,2025-09-27 05:23:00,2025-09-27 08:00:00,113,True,Europe,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
727,359,2025-09-22 18:27:00,2025-09-22 20:00:00,25,True,Middle East,Leisure,Ultra High,Leather,Bulgari Tote,1800,2,3600
849,421,2025-09-28 09:04:00,2025-09-28 10:00:00,34,True,Europe,Leisure,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
90,46,2025-09-18 20:40:00,2025-09-18 22:00:00,18,True,Asia,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
776,382,2025-09-05 09:16:00,2025-09-05 10:00:00,96,True,Europe,Business,High,Leather,Bulgari Tote,1800,1,1800
605,298,2025-09-29 11:26:00,2025-09-29 13:00:00,70,True,Domestic,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
922,456,2025-09-07 18:01:00,2025-09-07 19:00:00,51,True,Europe,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
970,485,2025-09-22 07:59:00,2025-09-22 09:00:00,116,True,Asia,Luxury Shopper,High,Fragrance,Le Gemme Tygar,260,1,260
602,297,2025-09-24 15:18:00,2025-09-24 17:00:00,87,False,Domestic,Leisure,Ultra High,Watch,Octo Finissimo,12800,1,12800
418,211,2025-09-20 18:31:00,2025-09-20 20:00:00,111,True,Domestic,Business,High,Jewelry,Serpenti Ring,6800,1,6800
115,58,2025-09-01 15:25:00,2025-09-01 18:00:00,44,True,Europe,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
617,304,2025-09-01 11:01:00,2025-09-01 12:00:00,64,False,Europe,Leisure,High,Fragrance,Le Gemme Tygar,260,2,520
903,445,2025-09-22 09:07:00,2025-09-22 12:00:00,94,True,Europe,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
196,98,2025-09-27 13:16:00,2025-09-27 14:00:00,33,False,Domestic,Business,High,Fragrance,Le Gemme Tygar,260,1,260
826,408,2025-09-14 15:11:00,2025-09-14 17:00:00,45,False,Middle East,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
501,250,2025-09-21 19:02:00,2025-09-21 21:00:00,92,True,Middle East,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
626,308,2025-09-15 07:13:00,2025-09-15 09:00:00,114,True,Asia,Business,High,Fragrance,Le Gemme Tygar,260,1,260
493,246,2025-09-23 06:22:00,2025-09-23 09:00:00,6,True,Domestic,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
75,37,2025-09-22 09:55:00,2025-09-22 11:00:00,115,True,Asia,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
413,209,2025-09-20 07:19:00,2025-09-20 08:00:00,32,True,Asia,Business,Ultra High,Fragrance,Omnia Crystalline,180,2,360
376,193,2025-09-04 17:10:00,2025-09-04 19:00:00,102,False,Europe,Leisure,High,Fragrance,Omnia Crystalline,180,2,360
420,212,2025-09-14 08:07:00,2025-09-14 10:00:00,60,False,Domestic,Business,High,Fragrance,Le Gemme Tygar,260,1,260
729,359,2025-09-22 17:29:00,2025-09-22 20:00:00,25,True,Asia,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
277,140,2025-09-12 17:24:00,2025-09-12 18:00:00,66,False,Asia,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
761,373,2025-09-23 17:29:00,2025-09-23 20:00:00,15,True,Asia,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
676,333,2025-09-23 06:27:00,2025-09-23 08:00:00,46,True,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
394,201,2025-09-23 15:26:00,2025-09-23 16:00:00,23,False,Asia,Luxury Shopper,Ultra High,Leather,Bulgari Tote,1800,2,3600
869,431,2025-09-13 16:44:00,2025-09-13 19:00:00,64,False,Asia,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
457,229,2025-09-14 14:02:00,2025-09-14 17:00:00,103,True,Domestic,Business,High,Fragrance,Omnia Crystalline,180,1,180
920,454,2025-09-11 14:54:00,2025-09-11 16:00:00,103,True,Domestic,Leisure,Ultra High,Watch,Serpenti Watch,14500,1,14500
192,95,2025-09-05 19:09:00,2025-09-05 20:00:00,56,False,Domestic,Business,High,Watch,Octo Finissimo,12800,1,12800
739,364,2025-09-10 19:04:00,2025-09-10 21:00:00,96,True,Domestic,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
689,337,2025-09-11 04:53:00,2025-09-11 07:00:00,83,False,Europe,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
99,50,2025-09-27 10:55:00,2025-09-27 13:00:00,73,True,Domestic,Business,High,Fragrance,Omnia Crystalline,180,1,180
548,273,2025-09-02 08:38:00,2025-09-02 11:00:00,16,True,Middle East,Leisure,Ultra High,Watch,Serpenti Watch,14500,1,14500
978,488,2025-09-17 05:35:00,2025-09-17 08:00:00,3,True,Asia,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
999,498,2025-09-23 15:37:00,2025-09-23 17:00:00,63,False,Middle East,Leisure,High,Watch,Octo Finissimo,12800,1,12800
96,48,2025-09-13 15:10:00,2025-09-13 17:00:00,116,False,Asia,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
664,328,2025-09-09 04:18:00,2025-09-09 06:00:00,110,False,Europe,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
663,327,2025-09-03 09:02:00,2025-09-03 10:00:00,94,False,Europe,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
190,94,2025-09-26 08:14:00,2025-09-26 09:00:00,48,True,Europe,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
736,363,2025-09-11 04:13:00,2025-09-11 06:00:00,14,True,Asia,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
37,18,2025-09-24 03:06:00,2025-09-24 06:00:00,112,True,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
780,385,2025-09-07 14:17:00,2025-09-07 16:00:00,60,True,Asia,Business,Ultra High,Leather,Bulgari Tote,1800,1,1800
369,189,2025-09-26 06:12:00,2025-09-26 09:00:00,17,True,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
695,340,2025-09-04 16:46:00,2025-09-04 18:00:00,58,True,Europe,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
525,262,2025-09-21 11:12:00,2025-09-21 13:00:00,59,True,Domestic,Business,High,Fragrance,Omnia Crystalline,180,2,360
279,141,2025-09-11 15:28:00,2025-09-11 17:00:00,30,False,Europe,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
217,110,2025-09-30 08:07:00,2025-09-30 09:00:00,54,True,Asia,Leisure,Ultra High,Watch,Octo Finissimo,12800,1,12800
867,430,2025-09-28 18:37:00,2025-09-28 20:00:00,94,True,Asia,Leisure,High,Watch,Octo Finissimo,12800,1,12800
873,433,2025-09-07 04:21:00,2025-09-07 06:00:00,73,True,Europe,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
798,395,2025-09-25 08:32:00,2025-09-25 11:00:00,42,True,Asia,Leisure,High,Leather,Serpenti Forever Bag,2100,2,4200
273,138,2025-09-23 04:23:00,2025-09-23 06:00:00,75,True,Domestic,Business,High,Fragrance,Le Gemme Tygar,260,1,260
881,437,2025-09-06 07:14:00,2025-09-06 10:00:00,116,False,Middle East,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
62,30,2025-09-29 18:56:00,2025-09-29 20:00:00,56,True,Domestic,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
596,294,2025-09-15 16:02:00,2025-09-15 18:00:00,81,False,Middle East,Leisure,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
880,436,2025-09-02 19:44:00,2025-09-02 21:00:00,90,True,Europe,Luxury Shopper,Ultra High,Leather,Bulgari Tote,1800,2,3600
729,359,2025-09-22 17:29:00,2025-09-22 20:00:00,25,True,Asia,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
342,173,2025-09-06 14:22:00,2025-09-06 15:00:00,46,False,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
